object_id,object_name,category,mass_g,f_min_value,f_min_unit,f_min_semantics,f_min_single_finger_N,max_safe_force_N,safe_range_N,force_total_or_single,measurement_protocol,trial_count,trial_values,selected_value,gripper_model,sensor_model,calibration_id,unit,image_file,data_source,notes
E073,Strawberry 2,柔性,40.0,0.5,N,total_two_finger_normal,0.250,1.5,1.0,total,"自适应力控(0.25N起步,滑落收紧约2mm直至不滑); 每物体3次试验取中位数, 取整到0.25N; 举升5cm@0.5cm/s验证不滑(来源: 论文Sec III-A)",3,"官方未发布逐次原始值(仅中位数, 见notes)",median,LEGATO linkage-based two-finger gripper + FORTE fin-ray fingers (UT Austin),FORTE tactile fin-ray fingers (force+slip sensing),ExpForce_official_v1,N,Strawberry_2.png,"Exp-Force(UT Austin, arXiv:2603.08668)实测最小力; 最大力=类别系数x实测最小力","力值语义=两指总夹持力(论文原文: sum of the contact normal forces of two parallel gripper fingers); 单指力换算规则: F_single = F_total / 2 (不静默转换, 双列并存); k=3.0"
E074,Strawberry (large),柔性,64.0,1.0,N,total_two_finger_normal,0.500,3.0,2.0,total,"自适应力控(0.25N起步,滑落收紧约2mm直至不滑); 每物体3次试验取中位数, 取整到0.25N; 举升5cm@0.5cm/s验证不滑(来源: 论文Sec III-A)",3,"官方未发布逐次原始值(仅中位数, 见notes)",median,LEGATO linkage-based two-finger gripper + FORTE fin-ray fingers (UT Austin),FORTE tactile fin-ray fingers (force+slip sensing),ExpForce_official_v1,N,Strawberry_large.png,"Exp-Force(UT Austin, arXiv:2603.08668)实测最小力; 最大力=类别系数x实测最小力","力值语义=两指总夹持力(论文原文: sum of the contact normal forces of two parallel gripper fingers); 单指力换算规则: F_single = F_total / 2 (不静默转换, 双列并存); k=3.0"
E075,Mandarins,柔性,88.0,1.0,N,total_two_finger_normal,0.500,3.0,2.0,total,"自适应力控(0.25N起步,滑落收紧约2mm直至不滑); 每物体3次试验取中位数, 取整到0.25N; 举升5cm@0.5cm/s验证不滑(来源: 论文Sec III-A)",3,"官方未发布逐次原始值(仅中位数, 见notes)",median,LEGATO linkage-based two-finger gripper + FORTE fin-ray fingers (UT Austin),FORTE tactile fin-ray fingers (force+slip sensing),ExpForce_official_v1,N,Mandarins.png,"Exp-Force(UT Austin, arXiv:2603.08668)实测最小力; 最大力=类别系数x实测最小力","力值语义=两指总夹持力(论文原文: sum of the contact normal forces of two parallel gripper fingers); 单指力换算规则: F_single = F_total / 2 (不静默转换, 双列并存); k=3.0"
E076,Red grape 3,柔性,8.0,0.5,N,total_two_finger_normal,0.250,1.5,1.0,total,"自适应力控(0.25N起步,滑落收紧约2mm直至不滑); 每物体3次试验取中位数, 取整到0.25N; 举升5cm@0.5cm/s验证不滑(来源: 论文Sec III-A)",3,"官方未发布逐次原始值(仅中位数, 见notes)",median,LEGATO linkage-based two-finger gripper + FORTE fin-ray fingers (UT Austin),FORTE tactile fin-ray fingers (force+slip sensing),ExpForce_official_v1,N,Red_grape_3.png,"Exp-Force(UT Austin, arXiv:2603.08668)实测最小力; 最大力=类别系数x实测最小力","力值语义=两指总夹持力(论文原文: sum of the contact normal forces of two parallel gripper fingers); 单指力换算规则: F_single = F_total / 2 (不静默转换, 双列并存); k=3.0"
E077,Green grape 1,柔性,11.0,0.5,N,total_two_finger_normal,0.250,1.5,1.0,total,"自适应力控(0.25N起步,滑落收紧约2mm直至不滑); 每物体3次试验取中位数, 取整到0.25N; 举升5cm@0.5cm/s验证不滑(来源: 论文Sec III-A)",3,"官方未发布逐次原始值(仅中位数, 见notes)",median,LEGATO linkage-based two-finger gripper + FORTE fin-ray fingers (UT Austin),FORTE tactile fin-ray fingers (force+slip sensing),ExpForce_official_v1,N,Green_grape_1.png,"Exp-Force(UT Austin, arXiv:2603.08668)实测最小力; 最大力=类别系数x实测最小力","力值语义=两指总夹持力(论文原文: sum of the contact normal forces of two parallel gripper fingers); 单指力换算规则: F_single = F_total / 2 (不静默转换, 双列并存); k=3.0"
E078,Green grape 2,柔性,15.0,0.5,N,total_two_finger_normal,0.250,1.5,1.0,total,"自适应力控(0.25N起步,滑落收紧约2mm直至不滑); 每物体3次试验取中位数, 取整到0.25N; 举升5cm@0.5cm/s验证不滑(来源: 论文Sec III-A)",3,"官方未发布逐次原始值(仅中位数, 见notes)",median,LEGATO linkage-based two-finger gripper + FORTE fin-ray fingers (UT Austin),FORTE tactile fin-ray fingers (force+slip sensing),ExpForce_official_v1,N,Green_grape_2.png,"Exp-Force(UT Austin, arXiv:2603.08668)实测最小力; 最大力=类别系数x实测最小力","力值语义=两指总夹持力(论文原文: sum of the contact normal forces of two parallel gripper fingers); 单指力换算规则: F_single = F_total / 2 (不静默转换, 双列并存); k=3.0"
E079,Green grape 3,柔性,8.0,0.5,N,total_two_finger_normal,0.250,1.5,1.0,total,"自适应力控(0.25N起步,滑落收紧约2mm直至不滑); 每物体3次试验取中位数, 取整到0.25N; 举升5cm@0.5cm/s验证不滑(来源: 论文Sec III-A)",3,"官方未发布逐次原始值(仅中位数, 见notes)",median,LEGATO linkage-based two-finger gripper + FORTE fin-ray fingers (UT Austin),FORTE tactile fin-ray fingers (force+slip sensing),ExpForce_official_v1,N,Green_grape_3.png,"Exp-Force(UT Austin, arXiv:2603.08668)实测最小力; 最大力=类别系数x实测最小力","力值语义=两指总夹持力(论文原文: sum of the contact normal forces of two parallel gripper fingers); 单指力换算规则: F_single = F_total / 2 (不静默转换, 双列并存); k=3.0"
E080,Red grape tomato 1,柔性,18.0,0.5,N,total_two_finger_normal,0.250,1.5,1.0,total,"自适应力控(0.25N起步,滑落收紧约2mm直至不滑); 每物体3次试验取中位数, 取整到0.25N; 举升5cm@0.5cm/s验证不滑(来源: 论文Sec III-A)",3,"官方未发布逐次原始值(仅中位数, 见notes)",median,LEGATO linkage-based two-finger gripper + FORTE fin-ray fingers (UT Austin),FORTE tactile fin-ray fingers (force+slip sensing),ExpForce_official_v1,N,Red_grape_tomato_1.png,"Exp-Force(UT Austin, arXiv:2603.08668)实测最小力; 最大力=类别系数x实测最小力","力值语义=两指总夹持力(论文原文: sum of the contact normal forces of two parallel gripper fingers); 单指力换算规则: F_single = F_total / 2 (不静默转换, 双列并存); k=3.0"
E081,Red grape tomato 2,柔性,11.0,0.5,N,total_two_finger_normal,0.250,1.5,1.0,total,"自适应力控(0.25N起步,滑落收紧约2mm直至不滑); 每物体3次试验取中位数, 取整到0.25N; 举升5cm@0.5cm/s验证不滑(来源: 论文Sec III-A)",3,"官方未发布逐次原始值(仅中位数, 见notes)",median,LEGATO linkage-based two-finger gripper + FORTE fin-ray fingers (UT Austin),FORTE tactile fin-ray fingers (force+slip sensing),ExpForce_official_v1,N,Red_grape_tomato_2.png,"Exp-Force(UT Austin, arXiv:2603.08668)实测最小力; 最大力=类别系数x实测最小力","力值语义=两指总夹持力(论文原文: sum of the contact normal forces of two parallel gripper fingers); 单指力换算规则: F_single = F_total / 2 (不静默转换, 双列并存); k=3.0"
E082,Green grape tomato 1,柔性,13.0,0.5,N,total_two_finger_normal,0.250,1.5,1.0,total,"自适应力控(0.25N起步,滑落收紧约2mm直至不滑); 每物体3次试验取中位数, 取整到0.25N; 举升5cm@0.5cm/s验证不滑(来源: 论文Sec III-A)",3,"官方未发布逐次原始值(仅中位数, 见notes)",median,LEGATO linkage-based two-finger gripper + FORTE fin-ray fingers (UT Austin),FORTE tactile fin-ray fingers (force+slip sensing),ExpForce_official_v1,N,Green_grape_tomato_1.png,"Exp-Force(UT Austin, arXiv:2603.08668)实测最小力; 最大力=类别系数x实测最小力","力值语义=两指总夹持力(论文原文: sum of the contact normal forces of two parallel gripper fingers); 单指力换算规则: F_single = F_total / 2 (不静默转换, 双列并存); k=3.0"
E083,Yellow grape tomato,柔性,10.0,0.5,N,total_two_finger_normal,0.250,1.5,1.0,total,"自适应力控(0.25N起步,滑落收紧约2mm直至不滑); 每物体3次试验取中位数, 取整到0.25N; 举升5cm@0.5cm/s验证不滑(来源: 论文Sec III-A)",3,"官方未发布逐次原始值(仅中位数, 见notes)",median,LEGATO linkage-based two-finger gripper + FORTE fin-ray fingers (UT Austin),FORTE tactile fin-ray fingers (force+slip sensing),ExpForce_official_v1,N,Yellow_grape_tomato.png,"Exp-Force(UT Austin, arXiv:2603.08668)实测最小力; 最大力=类别系数x实测最小力","力值语义=两指总夹持力(论文原文: sum of the contact normal forces of two parallel gripper fingers); 单指力换算规则: F_single = F_total / 2 (不静默转换, 双列并存); k=3.0"
E084,Green grape tomato 2,柔性,11.0,0.5,N,total_two_finger_normal,0.250,1.5,1.0,total,"自适应力控(0.25N起步,滑落收紧约2mm直至不滑); 每物体3次试验取中位数, 取整到0.25N; 举升5cm@0.5cm/s验证不滑(来源: 论文Sec III-A)",3,"官方未发布逐次原始值(仅中位数, 见notes)",median,LEGATO linkage-based two-finger gripper + FORTE fin-ray fingers (UT Austin),FORTE tactile fin-ray fingers (force+slip sensing),ExpForce_official_v1,N,Green_grape_tomato_2.png,"Exp-Force(UT Austin, arXiv:2603.08668)实测最小力; 最大力=类别系数x实测最小力","力值语义=两指总夹持力(论文原文: sum of the contact normal forces of two parallel gripper fingers); 单指力换算规则: F_single = F_total / 2 (不静默转换, 双列并存); k=3.0"
E085,Green grape tomato 3,柔性,11.0,0.5,N,total_two_finger_normal,0.250,1.5,1.0,total,"自适应力控(0.25N起步,滑落收紧约2mm直至不滑); 每物体3次试验取中位数, 取整到0.25N; 举升5cm@0.5cm/s验证不滑(来源: 论文Sec III-A)",3,"官方未发布逐次原始值(仅中位数, 见notes)",median,LEGATO linkage-based two-finger gripper + FORTE fin-ray fingers (UT Austin),FORTE tactile fin-ray fingers (force+slip sensing),ExpForce_official_v1,N,Green_grape_tomato_3.png,"Exp-Force(UT Austin, arXiv:2603.08668)实测最小力; 最大力=类别系数x实测最小力","力值语义=两指总夹持力(论文原文: sum of the contact normal forces of two parallel gripper fingers); 单指力换算规则: F_single = F_total / 2 (不静默转换, 双列并存); k=3.0"
E086,Blueberry,柔性,1.0,0.25,N,total_two_finger_normal,0.125,0.75,0.5,total,"自适应力控(0.25N起步,滑落收紧约2mm直至不滑); 每物体3次试验取中位数, 取整到0.25N; 举升5cm@0.5cm/s验证不滑(来源: 论文Sec III-A)",3,"官方未发布逐次原始值(仅中位数, 见notes)",median,LEGATO linkage-based two-finger gripper + FORTE fin-ray fingers (UT Austin),FORTE tactile fin-ray fingers (force+slip sensing),ExpForce_official_v1,N,Blueberry.png,"Exp-Force(UT Austin, arXiv:2603.08668)实测最小力; 最大力=类别系数x实测最小力","力值语义=两指总夹持力(论文原文: sum of the contact normal forces of two parallel gripper fingers); 单指力换算规则: F_single = F_total / 2 (不静默转换, 双列并存); k=3.0"
E087,Raspberry,柔性,4.0,0.25,N,total_two_finger_normal,0.125,0.75,0.5,total,"自适应力控(0.25N起步,滑落收紧约2mm直至不滑); 每物体3次试验取中位数, 取整到0.25N; 举升5cm@0.5cm/s验证不滑(来源: 论文Sec III-A)",3,"官方未发布逐次原始值(仅中位数, 见notes)",median,LEGATO linkage-based two-finger gripper + FORTE fin-ray fingers (UT Austin),FORTE tactile fin-ray fingers (force+slip sensing),ExpForce_official_v1,N,Raspberry.png,"Exp-Force(UT Austin, arXiv:2603.08668)实测最小力; 最大力=类别系数x实测最小力","力值语义=两指总夹持力(论文原文: sum of the contact normal forces of two parallel gripper fingers); 单指力换算规则: F_single = F_total / 2 (不静默转换, 双列并存); k=3.0"
E088,Blackberry 1,柔性,5.0,0.25,N,total_two_finger_normal,0.125,0.75,0.5,total,"自适应力控(0.25N起步,滑落收紧约2mm直至不滑); 每物体3次试验取中位数, 取整到0.25N; 举升5cm@0.5cm/s验证不滑(来源: 论文Sec III-A)",3,"官方未发布逐次原始值(仅中位数, 见notes)",median,LEGATO linkage-based two-finger gripper + FORTE fin-ray fingers (UT Austin),FORTE tactile fin-ray fingers (force+slip sensing),ExpForce_official_v1,N,Blackberry_1.png,"Exp-Force(UT Austin, arXiv:2603.08668)实测最小力; 最大力=类别系数x实测最小力","力值语义=两指总夹持力(论文原文: sum of the contact normal forces of two parallel gripper fingers); 单指力换算规则: F_single = F_total / 2 (不静默转换, 双列并存); k=3.0"
E089,Sunkist Orange soda (zero),刚体,370.0,2.0,N,total_two_finger_normal,1.000,10.0,8.0,total,"自适应力控(0.25N起步,滑落收紧约2mm直至不滑); 每物体3次试验取中位数, 取整到0.25N; 举升5cm@0.5cm/s验证不滑(来源: 论文Sec III-A)",3,"官方未发布逐次原始值(仅中位数, 见notes)",median,LEGATO linkage-based two-finger gripper + FORTE fin-ray fingers (UT Austin),FORTE tactile fin-ray fingers (force+slip sensing),ExpForce_official_v1,N,Sunkist_Orange_soda_zero.png,"Exp-Force(UT Austin, arXiv:2603.08668)实测最小力; 最大力=类别系数x实测最小力","力值语义=两指总夹持力(论文原文: sum of the contact normal forces of two parallel gripper fingers); 单指力换算规则: F_single = F_total / 2 (不静默转换, 双列并存); k=5.0"
E090,Muffin mix box,刚体,612.0,2.0,N,total_two_finger_normal,1.000,10.0,8.0,total,"自适应力控(0.25N起步,滑落收紧约2mm直至不滑); 每物体3次试验取中位数, 取整到0.25N; 举升5cm@0.5cm/s验证不滑(来源: 论文Sec III-A)",3,"官方未发布逐次原始值(仅中位数, 见notes)",median,LEGATO linkage-based two-finger gripper + FORTE fin-ray fingers (UT Austin),FORTE tactile fin-ray fingers (force+slip sensing),ExpForce_official_v1,N,Muffin_mix_box.png,"Exp-Force(UT Austin, arXiv:2603.08668)实测最小力; 最大力=类别系数x实测最小力","力值语义=两指总夹持力(论文原文: sum of the contact normal forces of two parallel gripper fingers); 单指力换算规则: F_single = F_total / 2 (不静默转换, 双列并存); k=5.0"
E091,Cheez-It crackers box,刚体,236.0,2.0,N,total_two_finger_normal,1.000,10.0,8.0,total,"自适应力控(0.25N起步,滑落收紧约2mm直至不滑); 每物体3次试验取中位数, 取整到0.25N; 举升5cm@0.5cm/s验证不滑(来源: 论文Sec III-A)",3,"官方未发布逐次原始值(仅中位数, 见notes)",median,LEGATO linkage-based two-finger gripper + FORTE fin-ray fingers (UT Austin),FORTE tactile fin-ray fingers (force+slip sensing),ExpForce_official_v1,N,Cheez-It_crackers_box.png,"Exp-Force(UT Austin, arXiv:2603.08668)实测最小力; 最大力=类别系数x实测最小力","力值语义=两指总夹持力(论文原文: sum of the contact normal forces of two parallel gripper fingers); 单指力换算规则: F_single = F_total / 2 (不静默转换, 双列并存); k=5.0"
E092,CeraVe Moisturizing Lotion,刚体,395.0,2.25,N,total_two_finger_normal,1.125,11.25,9.0,total,"自适应力控(0.25N起步,滑落收紧约2mm直至不滑); 每物体3次试验取中位数, 取整到0.25N; 举升5cm@0.5cm/s验证不滑(来源: 论文Sec III-A)",3,"官方未发布逐次原始值(仅中位数, 见notes)",median,LEGATO linkage-based two-finger gripper + FORTE fin-ray fingers (UT Austin),FORTE tactile fin-ray fingers (force+slip sensing),ExpForce_official_v1,N,CeraVe_Moisturizing_Lotion.png,"Exp-Force(UT Austin, arXiv:2603.08668)实测最小力; 最大力=类别系数x实测最小力","力值语义=两指总夹持力(论文原文: sum of the contact normal forces of two parallel gripper fingers); 单指力换算规则: F_single = F_total / 2 (不静默转换, 双列并存); k=5.0"
E093,Yellow mustard bottle,刚体,439.0,3.25,N,total_two_finger_normal,1.625,16.25,13.0,total,"自适应力控(0.25N起步,滑落收紧约2mm直至不滑); 每物体3次试验取中位数, 取整到0.25N; 举升5cm@0.5cm/s验证不滑(来源: 论文Sec III-A)",3,"官方未发布逐次原始值(仅中位数, 见notes)",median,LEGATO linkage-based two-finger gripper + FORTE fin-ray fingers (UT Austin),FORTE tactile fin-ray fingers (force+slip sensing),ExpForce_official_v1,N,Yellow_mustard_bottle.png,"Exp-Force(UT Austin, arXiv:2603.08668)实测最小力; 最大力=类别系数x实测最小力","力值语义=两指总夹持力(论文原文: sum of the contact normal forces of two parallel gripper fingers); 单指力换算规则: F_single = F_total / 2 (不静默转换, 双列并存); k=5.0"
E094,H-E-B Pink Salt refill,刚体,423.0,2.5,N,total_two_finger_normal,1.250,12.5,10.0,total,"自适应力控(0.25N起步,滑落收紧约2mm直至不滑); 每物体3次试验取中位数, 取整到0.25N; 举升5cm@0.5cm/s验证不滑(来源: 论文Sec III-A)",3,"官方未发布逐次原始值(仅中位数, 见notes)",median,LEGATO linkage-based two-finger gripper + FORTE fin-ray fingers (UT Austin),FORTE tactile fin-ray fingers (force+slip sensing),ExpForce_official_v1,N,H-E-B_Pink_Salt_refill.png,"Exp-Force(UT Austin, arXiv:2603.08668)实测最小力; 最大力=类别系数x实测最小力","力值语义=两指总夹持力(论文原文: sum of the contact normal forces of two parallel gripper fingers); 单指力换算规则: F_single = F_total / 2 (不静默转换, 双列并存); k=5.0"
E095,Tomato soup can,刚体,349.0,2.5,N,total_two_finger_normal,1.250,12.5,10.0,total,"自适应力控(0.25N起步,滑落收紧约2mm直至不滑); 每物体3次试验取中位数, 取整到0.25N; 举升5cm@0.5cm/s验证不滑(来源: 论文Sec III-A)",3,"官方未发布逐次原始值(仅中位数, 见notes)",median,LEGATO linkage-based two-finger gripper + FORTE fin-ray fingers (UT Austin),FORTE tactile fin-ray fingers (force+slip sensing),ExpForce_official_v1,N,Tomato_soup_can.png,"Exp-Force(UT Austin, arXiv:2603.08668)实测最小力; 最大力=类别系数x实测最小力","力值语义=两指总夹持力(论文原文: sum of the contact normal forces of two parallel gripper fingers); 单指力换算规则: F_single = F_total / 2 (不静默转换, 双列并存); k=5.0"
E096,H-E-B Vitamins Melatonin 5 mg Gummies - Strawberry,刚体,394.0,1.5,N,total_two_finger_normal,0.750,7.5,6.0,total,"自适应力控(0.25N起步,滑落收紧约2mm直至不滑); 每物体3次试验取中位数, 取整到0.25N; 举升5cm@0.5cm/s验证不滑(来源: 论文Sec III-A)",3,"官方未发布逐次原始值(仅中位数, 见notes)",median,LEGATO linkage-based two-finger gripper + FORTE fin-ray fingers (UT Austin),FORTE tactile fin-ray fingers (force+slip sensing),ExpForce_official_v1,N,H-E-B_Vitamins_Melatonin_5_mg_Gummies_-_Strawberry.png,"Exp-Force(UT Austin, arXiv:2603.08668)实测最小力; 最大力=类别系数x实测最小力","力值语义=两指总夹持力(论文原文: sum of the contact normal forces of two parallel gripper fingers); 单指力换算规则: F_single = F_total / 2 (不静默转换, 双列并存); k=5.0"
E097,Nutella jar,刚体,416.0,2.0,N,total_two_finger_normal,1.000,10.0,8.0,total,"自适应力控(0.25N起步,滑落收紧约2mm直至不滑); 每物体3次试验取中位数, 取整到0.25N; 举升5cm@0.5cm/s验证不滑(来源: 论文Sec III-A)",3,"官方未发布逐次原始值(仅中位数, 见notes)",median,LEGATO linkage-based two-finger gripper + FORTE fin-ray fingers (UT Austin),FORTE tactile fin-ray fingers (force+slip sensing),ExpForce_official_v1,N,Nutella_jar.png,"Exp-Force(UT Austin, arXiv:2603.08668)实测最小力; 最大力=类别系数x实测最小力","力值语义=两指总夹持力(论文原文: sum of the contact normal forces of two parallel gripper fingers); 单指力换算规则: F_single = F_total / 2 (不静默转换, 双列并存); k=5.0"
E098,Morton salt container,刚体,794.0,4.5,N,total_two_finger_normal,2.250,22.5,18.0,total,"自适应力控(0.25N起步,滑落收紧约2mm直至不滑); 每物体3次试验取中位数, 取整到0.25N; 举升5cm@0.5cm/s验证不滑(来源: 论文Sec III-A)",3,"官方未发布逐次原始值(仅中位数, 见notes)",median,LEGATO linkage-based two-finger gripper + FORTE fin-ray fingers (UT Austin),FORTE tactile fin-ray fingers (force+slip sensing),ExpForce_official_v1,N,Morton_salt_container.png,"Exp-Force(UT Austin, arXiv:2603.08668)实测最小力; 最大力=类别系数x实测最小力","力值语义=两指总夹持力(论文原文: sum of the contact normal forces of two parallel gripper fingers); 单指力换算规则: F_single = F_total / 2 (不静默转换, 双列并存); k=5.0"
E099,Monster Energy drink,刚体,511.0,2.0,N,total_two_finger_normal,1.000,10.0,8.0,total,"自适应力控(0.25N起步,滑落收紧约2mm直至不滑); 每物体3次试验取中位数, 取整到0.25N; 举升5cm@0.5cm/s验证不滑(来源: 论文Sec III-A)",3,"官方未发布逐次原始值(仅中位数, 见notes)",median,LEGATO linkage-based two-finger gripper + FORTE fin-ray fingers (UT Austin),FORTE tactile fin-ray fingers (force+slip sensing),ExpForce_official_v1,N,Monster_Energy_drink.png,"Exp-Force(UT Austin, arXiv:2603.08668)实测最小力; 最大力=类别系数x实测最小力","力值语义=两指总夹持力(论文原文: sum of the contact normal forces of two parallel gripper fingers); 单指力换算规则: F_single = F_total / 2 (不静默转换, 双列并存); k=5.0"
E100,StarKist tuna can,刚体,175.0,1.5,N,total_two_finger_normal,0.750,7.5,6.0,total,"自适应力控(0.25N起步,滑落收紧约2mm直至不滑); 每物体3次试验取中位数, 取整到0.25N; 举升5cm@0.5cm/s验证不滑(来源: 论文Sec III-A)",3,"官方未发布逐次原始值(仅中位数, 见notes)",median,LEGATO linkage-based two-finger gripper + FORTE fin-ray fingers (UT Austin),FORTE tactile fin-ray fingers (force+slip sensing),ExpForce_official_v1,N,StarKist_tuna_can.png,"Exp-Force(UT Austin, arXiv:2603.08668)实测最小力; 最大力=类别系数x实测最小力","力值语义=两指总夹持力(论文原文: sum of the contact normal forces of two parallel gripper fingers); 单指力换算规则: F_single = F_total / 2 (不静默转换, 双列并存); k=5.0"
E101,Duct tape roll,刚体,123.0,1.0,N,total_two_finger_normal,0.500,5.0,4.0,total,"自适应力控(0.25N起步,滑落收紧约2mm直至不滑); 每物体3次试验取中位数, 取整到0.25N; 举升5cm@0.5cm/s验证不滑(来源: 论文Sec III-A)",3,"官方未发布逐次原始值(仅中位数, 见notes)",median,LEGATO linkage-based two-finger gripper + FORTE fin-ray fingers (UT Austin),FORTE tactile fin-ray fingers (force+slip sensing),ExpForce_official_v1,N,Duct_tape_roll.png,"Exp-Force(UT Austin, arXiv:2603.08668)实测最小力; 最大力=类别系数x实测最小力","力值语义=两指总夹持力(论文原文: sum of the contact normal forces of two parallel gripper fingers); 单指力换算规则: F_single = F_total / 2 (不静默转换, 双列并存); k=5.0"
E102,Red apple 3,柔性,220.0,2.0,N,total_two_finger_normal,1.000,6.0,4.0,total,"自适应力控(0.25N起步,滑落收紧约2mm直至不滑); 每物体3次试验取中位数, 取整到0.25N; 举升5cm@0.5cm/s验证不滑(来源: 论文Sec III-A)",3,"官方未发布逐次原始值(仅中位数, 见notes)",median,LEGATO linkage-based two-finger gripper + FORTE fin-ray fingers (UT Austin),FORTE tactile fin-ray fingers (force+slip sensing),ExpForce_official_v1,N,Red_apple_3.png,"Exp-Force(UT Austin, arXiv:2603.08668)实测最小力; 最大力=类别系数x实测最小力","力值语义=两指总夹持力(论文原文: sum of the contact normal forces of two parallel gripper fingers); 单指力换算规则: F_single = F_total / 2 (不静默转换, 双列并存); k=3.0"
E103,Orange 2,柔性,273.0,2.0,N,total_two_finger_normal,1.000,6.0,4.0,total,"自适应力控(0.25N起步,滑落收紧约2mm直至不滑); 每物体3次试验取中位数, 取整到0.25N; 举升5cm@0.5cm/s验证不滑(来源: 论文Sec III-A)",3,"官方未发布逐次原始值(仅中位数, 见notes)",median,LEGATO linkage-based two-finger gripper + FORTE fin-ray fingers (UT Austin),FORTE tactile fin-ray fingers (force+slip sensing),ExpForce_official_v1,N,Orange_2.png,"Exp-Force(UT Austin, arXiv:2603.08668)实测最小力; 最大力=类别系数x实测最小力","力值语义=两指总夹持力(论文原文: sum of the contact normal forces of two parallel gripper fingers); 单指力换算规则: F_single = F_total / 2 (不静默转换, 双列并存); k=3.0"
E104,OxiClean container (12 oz),刚体,413.0,3.0,N,total_two_finger_normal,1.500,15.0,12.0,total,"自适应力控(0.25N起步,滑落收紧约2mm直至不滑); 每物体3次试验取中位数, 取整到0.25N; 举升5cm@0.5cm/s验证不滑(来源: 论文Sec III-A)",3,"官方未发布逐次原始值(仅中位数, 见notes)",median,LEGATO linkage-based two-finger gripper + FORTE fin-ray fingers (UT Austin),FORTE tactile fin-ray fingers (force+slip sensing),ExpForce_official_v1,N,OxiClean_container_12_oz.png,"Exp-Force(UT Austin, arXiv:2603.08668)实测最小力; 最大力=类别系数x实测最小力","力值语义=两指总夹持力(论文原文: sum of the contact normal forces of two parallel gripper fingers); 单指力换算规则: F_single = F_total / 2 (不静默转换, 双列并存); k=5.0"
E105,Clorox toilet bleach cleaner bottle,刚体,801.0,3.25,N,total_two_finger_normal,1.625,16.25,13.0,total,"自适应力控(0.25N起步,滑落收紧约2mm直至不滑); 每物体3次试验取中位数, 取整到0.25N; 举升5cm@0.5cm/s验证不滑(来源: 论文Sec III-A)",3,"官方未发布逐次原始值(仅中位数, 见notes)",median,LEGATO linkage-based two-finger gripper + FORTE fin-ray fingers (UT Austin),FORTE tactile fin-ray fingers (force+slip sensing),ExpForce_official_v1,N,Clorox_toilet_bleach_cleaner_bottle.png,"Exp-Force(UT Austin, arXiv:2603.08668)实测最小力; 最大力=类别系数x实测最小力","力值语义=两指总夹持力(论文原文: sum of the contact normal forces of two parallel gripper fingers); 单指力换算规则: F_single = F_total / 2 (不静默转换, 双列并存); k=5.0"
E106,OxiClean stain remover (21.5 oz),刚体,733.0,5.0,N,total_two_finger_normal,2.500,25.0,20.0,total,"自适应力控(0.25N起步,滑落收紧约2mm直至不滑); 每物体3次试验取中位数, 取整到0.25N; 举升5cm@0.5cm/s验证不滑(来源: 论文Sec III-A)",3,"官方未发布逐次原始值(仅中位数, 见notes)",median,LEGATO linkage-based two-finger gripper + FORTE fin-ray fingers (UT Austin),FORTE tactile fin-ray fingers (force+slip sensing),ExpForce_official_v1,N,OxiClean_stain_remover_21.5_oz.png,"Exp-Force(UT Austin, arXiv:2603.08668)实测最小力; 最大力=类别系数x实测最小力","力值语义=两指总夹持力(论文原文: sum of the contact normal forces of two parallel gripper fingers); 单指力换算规则: F_single = F_total / 2 (不静默转换, 双列并存); k=5.0"
E107,Head & Shoulders shampoo bottle,刚体,431.0,2.0,N,total_two_finger_normal,1.000,10.0,8.0,total,"自适应力控(0.25N起步,滑落收紧约2mm直至不滑); 每物体3次试验取中位数, 取整到0.25N; 举升5cm@0.5cm/s验证不滑(来源: 论文Sec III-A)",3,"官方未发布逐次原始值(仅中位数, 见notes)",median,LEGATO linkage-based two-finger gripper + FORTE fin-ray fingers (UT Austin),FORTE tactile fin-ray fingers (force+slip sensing),ExpForce_official_v1,N,Head_and_Shoulders_shampoo_bottle.png,"Exp-Force(UT Austin, arXiv:2603.08668)实测最小力; 最大力=类别系数x实测最小力","力值语义=两指总夹持力(论文原文: sum of the contact normal forces of two parallel gripper fingers); 单指力换算规则: F_single = F_total / 2 (不静默转换, 双列并存); k=5.0"
E108,Glass Coca-Cola bottle,易碎,635.0,2.5,N,total_two_finger_normal,1.250,5.0,2.5,total,"自适应力控(0.25N起步,滑落收紧约2mm直至不滑); 每物体3次试验取中位数, 取整到0.25N; 举升5cm@0.5cm/s验证不滑(来源: 论文Sec III-A)",3,"官方未发布逐次原始值(仅中位数, 见notes)",median,LEGATO linkage-based two-finger gripper + FORTE fin-ray fingers (UT Austin),FORTE tactile fin-ray fingers (force+slip sensing),ExpForce_official_v1,N,Glass_Coca-Cola_bottle.png,"Exp-Force(UT Austin, arXiv:2603.08668)实测最小力; 最大力=类别系数x实测最小力","力值语义=两指总夹持力(论文原文: sum of the contact normal forces of two parallel gripper fingers); 单指力换算规则: F_single = F_total / 2 (不静默转换, 双列并存); k=2.0"
